sub	hand	coherence	block	trial	stim	resp	RT	include
23	0	2	5	36	0	0	418	1
23	0	2	5	37	0	0	485	1
23	0	2	5	38	1	1	552	1
23	0	2	5	39	0	0	401	1
23	0	2	5	40	0	0	451	1
23	0	2	5	41	0	0	468	1
23	0	2	5	42	1	1	519	1
23	0	2	5	43	1	1	468	1
23	0	2	5	44	0	0	535	1
23	0	2	5	45	0	0	502	1
23	0	2	5	46	0	0	485	1
23	0	2	5	47	0	0	1823	1
23	0	2	5	48	1	1	485	1
23	0	2	5	49	1	1	468	1
23	0	2	5	50	1	1	518	1
23	0	2	5	51	0	0	351	1
23	0	2	5	52	1	1	401	1
23	0	2	5	53	0	0	401	1
23	0	2	5	54	1	1	468	1
23	0	2	5	55	0	0	418	1
23	0	2	5	56	1	1	468	1
23	0	2	5	57	1	1	551	1
23	0	2	5	58	0	0	4631	0
23	0	2	5	59	0	0	1438	1
23	0	2	5	60	1	1	4614	0
23	0	2	5	61	1	1	518	1
23	0	2	5	62	0	0	384	1
23	0	2	5	63	1	1	435	1
23	0	2	5	64	1	1	601	1
23	0	2	5	65	1	1	451	1
23	0	2	5	66	0	0	452	1
23	0	2	5	67	0	0	452	1
23	0	2	5	68	1	1	418	1
23	0	2	5	69	0	0	401	1
23	0	2	5	70	0	0	368	1
23	0	2	5	71	1	1	368	1
23	0	2	5	72	1	1	418	1
23	0	2	5	73	1	1	518	1
23	0	2	5	74	1	1	451	1
23	0	2	5	75	0	0	401	1
23	0	2	5	76	1	1	469	1
23	0	2	5	77	0	0	418	1
23	0	2	5	78	1	1	402	1
23	0	2	5	79	1	1	501	1
23	0	2	5	80	1	1	451	1
23	0	2	5	81	0	0	334	1
23	0	2	5	82	1	1	485	1
23	0	2	5	83	1	1	436	1
23	0	2	5	84	1	1	518	1
23	0	2	5	85	1	1	451	1
23	0	2	5	86	1	1	886	1
23	0	2	5	87	1	1	468	1
23	0	2	5	88	0	0	418	1
23	0	2	5	89	0	0	418	1
23	0	2	5	90	0	0	418	1
23	0	2	5	91	1	1	434	1
23	0	2	5	92	0	0	384	1
23	0	2	5	93	1	1	401	1
23	0	2	5	94	0	0	401	1
23	0	2	5	95	1	1	501	1
23	0	2	5	96	0	0	402	1
23	0	2	5	97	0	0	452	1
23	0	2	5	98	1	0	468	0
23	0	2	5	99	0	0	485	0
23	0	2	5	100	0	1	384	0
23	0	2	5	101	1	1	502	0
23	0	2	5	102	1	1	518	0
23	0	2	5	103	1	1	451	0
23	0	2	5	104	0	0	518	1
23	0	2	5	105	0	0	452	1
23	0	2	5	106	1	1	468	1
23	0	2	5	107	0	0	401	1
23	0	2	5	108	1	1	451	1
23	0	2	5	109	1	1	501	1
23	0	2	5	110	0	0	401	1
23	0	2	5	111	1	1	468	1
23	0	2	5	112	0	0	418	1
23	0	2	5	113	0	0	418	1
23	0	2	5	114	0	1	401	0
23	0	2	5	115	1	1	434	0
23	0	2	5	116	1	1	401	0
23	0	2	5	117	0	0	301	0
23	0	2	5	118	1	1	501	1
23	0	2	5	119	1	1	503	1
23	0	2	5	120	0	0	368	1
23	0	2	5	121	0	0	385	1
23	0	2	5	122	1	1	367	1
23	0	2	5	123	1	0	301	0
23	0	2	5	124	0	0	418	0
23	0	2	5	125	0	0	384	0
23	0	2	5	126	0	0	418	0
23	0	2	5	127	0	0	485	1
23	0	2	5	128	1	1	485	1
23	0	2	5	129	0	0	418	1
23	0	2	5	130	0	0	367	1
23	0	2	5	131	0	0	401	1
23	0	2	5	132	0	0	351	1
23	0	2	5	133	0	0	368	1
23	0	2	5	134	0	0	335	1
23	0	2	5	135	1	0	351	0
23	0	2	5	136	1	1	568	0
23	0	2	5	137	1	1	468	0
23	0	2	5	138	0	0	401	0
23	0	2	5	139	0	0	402	1
23	0	2	5	140	1	1	485	1
23	0	2	5	141	1	1	468	1
23	0	2	5	142	0	0	468	1
23	0	2	5	143	1	1	502	1
23	0	2	5	144	0	0	953	1
23	0	2	5	145	1	1	552	1
23	0	2	5	146	0	0	418	1
23	0	2	5	147	1	1	2006	0
23	0	2	5	148	1	0	384	0
23	0	2	5	149	1	1	585	0
23	0	2	5	150	1	1	502	0
23	0	2	5	151	1	1	535	0
23	0	2	5	152	1	1	535	1
23	0	2	5	153	0	0	451	1
23	0	2	5	154	0	0	485	1
23	0	2	5	155	0	0	351	1
23	0	2	5	156	0	0	418	1
23	0	2	5	157	0	0	368	1
23	0	2	5	158	0	0	401	1
23	0	2	5	159	1	1	401	1
23	0	2	5	160	0	0	284	1
23	0	2	5	161	0	0	351	1
23	0	2	5	162	0	0	351	1
23	0	2	5	163	0	0	335	1
23	0	2	5	164	1	0	267	0
23	0	2	5	165	1	0	468	0
23	0	2	5	166	1	1	819	0
23	0	2	5	167	1	1	518	0
23	0	2	5	168	0	0	367	0
23	0	2	5	169	1	1	468	1
23	0	2	5	170	1	1	434	1
23	0	2	5	171	0	0	368	1
23	0	2	5	172	0	0	418	1
23	0	2	5	173	1	1	384	1
23	0	2	5	174	0	0	317	1
23	0	2	5	175	1	1	469	1
23	0	2	5	176	1	1	552	1
23	0	2	5	177	0	0	518	1
23	0	2	5	178	1	1	552	1
23	0	2	5	179	1	1	468	1
23	0	2	5	180	1	1	451	1
23	0	2	5	181	0	0	434	1
23	0	2	5	182	1	0	384	0
23	0	2	5	183	0	0	451	0
23	0	2	5	184	0	0	452	0
23	0	2	5	185	0	0	402	0
23	0	2	5	186	1	0	502	0
23	0	2	5	187	1	1	501	0
23	0	2	5	188	0	0	401	0
23	0	2	5	189	0	0	452	0
23	0	2	5	190	0	0	402	1
23	0	2	5	191	1	1	468	1
23	0	2	5	192	0	0	401	1
23	0	2	5	193	1	1	435	1
23	0	2	5	194	0	0	401	1
23	0	2	5	195	0	0	435	1
23	0	2	5	196	1	1	334	1
23	0	2	5	197	0	0	234	1
23	0	2	5	198	0	1	352	0
23	0	2	5	199	1	1	435	0
23	0	2	5	200	1	1	451	0
23	0	2	5	201	1	0	318	0
24	1	2	1	1	1	1	7021	0
24	1	2	1	2	1	1	5081	0
24	1	2	1	3	0	0	3444	0
24	1	2	1	4	0	0	902	0
24	1	2	1	5	0	0	1370	0
24	1	2	1	6	1	1	1019	0
24	1	2	1	7	1	1	886	0
24	1	2	1	8	1	1	1203	0
24	1	2	1	9	0	0	1053	0
24	1	2	1	10	1	1	1053	0
24	1	2	1	11	0	0	585	0
24	1	2	1	12	1	1	1371	0
24	1	2	1	13	1	1	1254	0
24	1	2	1	14	1	1	1237	0
24	1	2	1	15	0	0	718	0
24	1	2	1	16	0	0	702	0
24	1	2	1	17	0	0	819	0
24	1	2	1	18	1	1	785	0
24	1	2	1	19	0	0	751	0
24	1	2	1	20	0	0	1404	0
24	1	2	1	21	0	0	902	0
24	1	2	1	22	1	1	903	0
24	1	2	1	23	0	0	668	0
24	1	2	1	24	1	1	953	0
24	1	2	1	25	1	1	852	0
24	1	2	1	26	1	1	1855	0
24	1	2	1	27	0	0	869	0
24	1	2	1	28	0	0	869	0
24	1	2	1	29	0	0	752	0
24	1	2	1	30	1	1	668	0
24	1	2	1	31	0	0	1889	0
24	1	2	1	32	1	1	969	0
24	1	2	1	33	1	1	1170	0
24	1	2	1	34	1	1	735	0
24	1	2	1	35	0	0	652	0
24	1	2	2	1	1	1	1020	0
24	1	2	2	2	0	0	752	0
24	1	2	2	3	0	0	1772	0
24	1	2	2	4	1	1	635	0
24	1	2	2	5	1	1	785	0
24	1	2	2	6	0	0	618	0
24	1	2	2	7	0	0	618	0
24	1	2	2	8	1	1	484	0
24	1	2	2	9	1	1	618	0
24	1	2	2	10	0	0	952	1
24	1	2	2	11	0	0	1003	1
24	1	2	2	12	0	0	601	1
24	1	2	2	13	1	1	568	1
24	1	2	2	14	0	0	702	1
24	1	2	2	15	0	0	702	1
24	1	2	2	16	1	1	585	1
24	1	2	2	17	1	1	718	1
24	1	2	2	18	1	1	585	1
24	1	2	2	19	0	0	601	1
24	1	2	2	20	0	0	434	1
24	1	2	2	21	1	1	468	1
24	1	2	2	22	0	0	936	1
24	1	2	2	23	1	1	668	1
24	1	2	2	24	0	0	986	1
24	1	2	2	25	0	0	836	1
24	1	2	2	26	1	1	635	1
24	1	2	2	27	0	0	451	1
24	1	2	2	28	0	1	601	0
24	1	2	2	29	0	0	1922	0
24	1	2	2	30	1	1	835	0
24	1	2	2	31	1	1	635	0
24	1	2	2	32	1	1	652	1
24	1	2	2	33	1	1	568	1
24	1	2	2	34	0	0	2541	0
24	1	2	2	35	1	1	451	1
24	1	2	2	36	1	1	619	1
24	1	2	2	37	1	1	601	1
24	1	2	2	38	0	0	502	1
24	1	2	2	39	1	1	702	1
24	1	2	2	40	0	0	585	1
24	1	2	2	41	0	1	752	0
24	1	2	2	42	0	0	1721	0
24	1	2	2	43	0	0	718	0
24	1	2	2	44	0	0	652	0
24	1	2	2	45	0	1	769	0
24	1	2	2	46	1	0	418	0
24	1	2	2	47	0	0	2358	0
24	1	2	2	48	1	1	602	0
24	1	2	2	49	1	1	802	0
24	1	2	2	50	1	1	518	1
24	1	2	2	51	1	1	585	1
24	1	2	2	52	1	1	668	1
24	1	2	2	53	1	1	601	1
24	1	2	2	54	0	1	585	0
24	1	2	2	55	0	0	1354	0
24	1	2	2	56	0	0	819	0
24	1	2	2	57	0	0	618	0
24	1	2	2	58	1	1	1070	1
24	1	2	2	59	1	1	685	1
24	1	2	2	60	0	1	602	0
24	1	2	2	61	1	1	1705	0
24	1	2	2	62	0	0	635	0
24	1	2	2	63	1	1	618	0
24	1	2	2	64	0	0	635	1
24	1	2	2	65	1	1	518	1
24	1	2	2	66	1	0	419	0
24	1	2	2	67	0	0	936	0
24	1	2	2	68	1	1	451	0
24	1	2	2	69	1	1	519	0
24	1	2	2	70	0	0	568	1
24	1	2	2	71	0	0	552	1
24	1	2	2	72	1	1	501	1
24	1	2	2	73	1	1	852	1
24	1	2	2	74	1	1	451	1
24	1	2	2	75	0	0	585	1
24	1	2	2	76	0	0	785	1
24	1	2	2	77	0	0	702	1
24	1	2	2	78	1	1	636	1
24	1	2	2	79	0	0	635	1
24	1	2	2	80	0	0	552	1
24	1	2	2	81	1	1	568	1
24	1	2	2	82	0	0	536	1
24	1	2	2	83	1	1	568	1
24	1	2	2	84	1	0	351	0
24	1	2	2	85	1	1	1137	0
24	1	2	2	86	1	1	735	0
24	1	2	2	87	1	1	619	0
24	1	2	2	88	1	1	535	1
24	1	2	2	89	0	0	535	1
24	1	2	2	90	0	0	969	1
24	1	2	2	91	1	1	619	1
24	1	2	2	92	0	0	652	1
24	1	2	2	93	0	0	519	1
24	1	2	2	94	0	0	568	1
24	1	2	2	95	1	1	451	1
24	1	2	2	96	1	1	469	1
24	1	2	2	97	1	1	468	1
24	1	2	2	98	1	1	485	1
24	1	2	2	99	0	0	568	1
24	1	2	2	100	1	1	551	1
24	1	2	2	101	1	1	585	1
24	1	2	2	102	1	1	468	1
24	1	2	2	103	0	0	518	1
24	1	2	2	104	1	1	586	1
24	1	2	2	105	0	0	468	1
24	1	2	2	106	1	1	451	1
24	1	2	2	107	0	0	501	1
24	1	2	2	108	0	0	585	1
24	1	2	2	109	0	0	619	1
24	1	2	2	110	0	0	418	1
24	1	2	2	111	0	0	501	1
24	1	2	2	112	0	0	418	1
24	1	2	2	113	1	1	534	1
24	1	2	2	114	1	1	601	1
24	1	2	2	115	0	0	501	1
24	1	2	2	116	1	1	452	1
24	1	2	2	117	0	0	535	1
24	1	2	2	118	0	0	535	1
24	1	2	2	119	1	1	535	1
24	1	2	2	120	1	1	501	1
24	1	2	2	121	0	0	468	1
24	1	2	2	122	0	0	451	1
24	1	2	2	123	0	0	452	1
24	1	2	2	124	0	0	518	1
24	1	2	2	125	1	1	484	1
24	1	2	2	126	0	0	469	1
24	1	2	2	127	1	1	535	1
24	1	2	2	128	0	0	484	1
24	1	2	2	129	1	1	569	1
24	1	2	2	130	1	1	468	1
24	1	2	2	131	0	0	451	1
24	1	2	2	132	1	1	501	1
24	1	2	2	133	1	1	502	1
24	1	2	2	134	0	0	635	1
24	1	2	2	135	0	0	752	1
24	1	2	2	136	1	1	518	1
24	1	2	2	137	1	1	451	1
24	1	2	2	138	0	0	518	1
24	1	2	2	139	1	1	434	1
24	1	2	2	140	1	1	485	1
24	1	2	2	141	1	1	552	1
24	1	2	2	142	0	0	501	1
24	1	2	2	143	1	1	367	1
24	1	2	2	144	0	0	418	1
24	1	2	2	145	1	1	485	1
24	1	2	2	146	0	0	368	1
24	1	2	2	147	1	1	484	1
24	1	2	2	148	1	0	434	0
24	1	2	2	149	1	1	752	0
24	1	2	2	150	1	0	351	0
24	1	2	2	151	1	1	886	0
24	1	2	2	152	1	1	552	0
24	1	2	2	153	0	1	368	0
24	1	2	2	154	0	0	835	0
24	1	2	2	155	1	1	534	0
24	1	2	2	156	1	1	1153	0
24	1	2	2	157	1	1	535	1
24	1	2	2	158	1	1	551	1
24	1	2	2	159	0	0	469	1
24	1	2	2	160	1	1	518	1
24	1	2	2	161	1	1	501	1
24	1	2	2	162	0	0	468	1
24	1	2	2	163	1	1	568	1
24	1	2	2	164	0	0	518	1
24	1	2	2	165	0	1	434	0
24	1	2	2	166	0	0	1137	0
24	1	2	2	167	1	1	502	0
24	1	2	2	168	1	1	618	0
24	1	2	2	169	1	1	568	1
24	1	2	2	170	0	0	619	1
24	1	2	2	171	0	1	551	0
24	1	2	2	172	0	1	451	0
24	1	2	2	173	0	0	1454	0
24	1	2	2	174	0	0	518	0
24	1	2	2	175	0	0	568	0
24	1	2	2	176	1	0	434	0
24	1	2	2	177	1	1	970	0
24	1	2	2	178	0	0	702	0
24	1	2	2	179	0	0	535	0
24	1	2	2	180	1	1	568	1
24	1	2	2	181	0	0	585	1
24	1	2	2	182	0	0	501	1
24	1	2	2	183	0	0	535	1
24	1	2	2	184	0	1	386	0
24	1	2	2	185	1	1	551	0
24	1	2	2	186	0	0	434	0
24	1	2	2	187	1	1	418	0
24	1	2	2	188	1	1	585	1
24	1	2	2	189	0	0	485	1
24	1	2	2	190	0	0	569	1
24	1	2	2	191	0	0	668	1
24	1	2	2	192	1	1	401	1
24	1	2	2	193	0	0	452	1
24	1	2	2	194	0	0	451	1
24	1	2	2	195	1	1	535	1
24	1	2	2	196	0	0	519	1
24	1	2	2	197	1	1	485	1
24	1	2	2	198	0	0	368	1
24	1	2	2	199	0	0	501	1
24	1	2	2	200	1	1	602	1
24	1	2	2	201	1	1	451	1
24	1	1	3	1	0	0	802	0
24	1	1	3	2	0	0	434	0
24	1	1	3	3	0	1	434	0
24	1	1	3	4	1	0	451	0
24	1	1	3	5	1	0	334	0
24	1	1	3	6	1	1	2324	0
24	1	1	3	7	0	0	518	0
24	1	1	3	8	1	1	585	0
24	1	1	3	9	0	0	367	0
24	1	1	3	10	0	1	468	0
24	1	1	3	11	1	1	1471	0
24	1	1	3	12	0	0	719	0
24	1	1	3	13	1	1	1371	0
24	1	1	3	14	1	0	484	0
24	1	1	3	15	0	0	1371	0
24	1	1	3	16	1	1	1003	0
24	1	1	3	17	0	0	736	0
24	1	1	3	18	1	1	734	1
24	1	1	3	19	0	0	685	1
24	1	1	3	20	1	1	469	1
24	1	1	3	21	1	0	1906	0
24	1	1	3	22	1	1	1638	0
24	1	1	3	23	1	1	852	0
24	1	1	3	24	0	1	685	0
24	1	1	3	25	0	0	887	0
24	1	1	3	26	0	0	1103	0
24	1	1	3	27	0	0	668	0
24	1	1	3	28	1	0	718	0
24	1	1	3	29	0	0	903	0
24	1	1	3	30	1	0	820	0
24	1	1	3	31	0	0	702	0
24	1	1	3	32	0	0	752	0
24	1	1	3	33	0	0	652	0
24	1	1	3	34	1	0	1103	0
24	1	1	3	35	1	1	2006	0
24	1	1	3	36	0	1	752	0
24	1	1	3	37	1	0	869	0
24	1	1	3	38	1	1	33	0
24	1	1	3	39	0	1	285	0
24	1	1	3	40	0	1	50	0
24	1	1	3	41	0	0	535	0
24	1	1	3	42	1	0	434	0
24	1	1	3	43	0	0	351	0
24	1	1	3	44	0	0	585	0
24	1	1	3	45	0	0	385	0
24	1	1	3	46	0	0	401	1
24	1	1	3	47	0	0	468	1
24	1	1	3	48	0	0	451	1
24	1	1	3	49	1	0	367	0
24	1	1	3	50	1	0	485	0
24	1	1	3	51	1	1	735	0
24	1	1	3	52	0	0	1136	0
24	1	1	3	53	0	1	502	0
24	1	1	3	54	1	0	418	0
24	1	1	3	55	1	1	852	0
24	1	1	3	56	0	0	953	0
24	1	1	3	57	0	0	668	0
24	1	1	3	58	1	0	802	0
24	1	1	3	59	0	0	1304	0
24	1	1	3	60	0	1	1120	0
24	1	1	3	61	1	0	636	0
24	1	1	3	62	1	0	936	0
24	1	1	3	63	1	1	401	0
24	1	1	3	64	1	1	1254	0
24	1	1	3	65	1	1	668	0
24	1	1	3	66	1	1	970	1
24	1	1	3	67	0	0	936	1
24	1	1	3	68	1	1	870	1
24	1	1	3	69	1	0	685	0
24	1	1	3	70	1	1	986	0
24	1	1	3	71	0	0	719	0
24	1	1	3	72	1	1	686	0
24	1	1	3	73	0	0	719	1
24	1	1	3	74	0	1	836	0
24	1	1	3	75	1	0	451	0
24	1	1	3	76	0	1	251	0
24	1	1	3	77	0	0	351	0
24	1	1	3	78	0	0	200	0
24	1	1	3	79	0	0	184	0
24	1	1	3	80	0	0	51	0
24	1	1	3	81	0	0	184	1
24	1	1	3	82	1	0	167	0
24	1	1	3	83	1	1	502	0
24	1	1	3	84	0	1	250	0
24	1	1	3	85	1	0	300	0
24	1	1	3	86	1	1	134	0
24	1	1	3	87	1	1	402	0
24	1	1	3	88	1	1	351	0
24	1	1	3	89	0	1	250	0
24	1	1	3	90	0	1	67	0
24	1	1	3	91	1	0	151	0
24	1	1	3	92	1	1	16	0
24	1	1	3	93	0	1	668	0
24	1	1	3	94	0	1	68	0
24	1	1	3	95	0	0	701	0
24	1	1	3	96	0	0	67	0
24	1	1	3	97	1	0	635	0
24	1	1	3	98	0	0	735	0
24	1	1	3	99	0	0	334	0
24	1	1	3	100	1	0	301	0
24	1	1	3	101	1	0	501	0
24	1	1	3	102	1	0	451	0
24	1	1	3	103	1	0	334	0
24	1	1	3	104	1	0	502	0
24	1	1	3	105	1	0	468	0
24	1	1	3	106	0	1	335	0
24	1	1	3	107	1	0	318	0
24	1	1	3	108	1	1	351	0
24	1	1	3	109	0	1	417	0
24	1	1	3	110	0	0	2056	0
24	1	1	3	111	1	0	518	0
24	1	1	3	112	0	1	451	0
24	1	1	3	113	1	0	402	0
24	1	1	3	114	0	0	518	0
24	1	1	3	115	0	0	468	0
24	1	1	3	116	0	0	501	0
24	1	1	3	117	1	0	435	0
24	1	1	3	118	0	0	518	0
24	1	1	3	119	1	0	551	0
24	1	1	3	120	1	0	785	0
24	1	1	3	121	1	0	568	0
24	1	1	3	122	0	0	1053	0
24	1	1	3	123	0	0	552	0
24	1	1	3	124	0	0	552	0
24	1	1	3	125	1	0	585	0
24	1	1	3	126	1	0	569	0
24	1	1	3	127	1	0	451	0
24	1	1	3	128	0	0	1304	0
24	1	1	3	129	1	1	585	0
24	1	1	3	130	0	0	636	0
24	1	1	3	131	1	1	485	1
24	1	1	3	132	0	0	518	1
24	1	1	3	133	1	1	535	1
24	1	1	3	134	1	0	451	0
24	1	1	3	135	0	0	601	0
24	1	1	3	136	1	1	585	0
24	1	1	3	137	0	0	603	0
24	1	1	3	138	1	1	535	1
24	1	1	3	139	1	0	518	0
24	1	1	3	140	0	1	535	0
24	1	1	3	141	0	0	568	0
24	1	1	3	142	1	1	652	0
24	1	1	3	143	0	0	535	0
24	1	1	3	144	1	1	417	1
24	1	1	3	145	0	0	502	1
24	1	1	3	146	1	1	385	1
24	1	1	3	147	0	0	451	1
24	1	1	3	148	0	1	401	0
24	1	1	3	149	0	0	434	0
24	1	1	3	150	1	1	501	0
24	1	1	3	151	0	0	485	0
24	1	1	3	152	0	1	535	0
24	1	1	3	153	0	0	586	0
24	1	1	3	154	0	1	602	0
24	1	1	3	155	0	0	401	0
24	1	1	3	156	0	1	669	0
24	1	1	3	157	1	1	1471	0
24	1	1	3	158	0	1	769	0
24	1	1	3	159	1	0	2492	0
24	1	1	3	160	1	1	769	0
24	1	1	3	161	1	1	501	0
24	1	1	3	162	0	0	568	0
24	1	1	3	163	0	1	502	0
24	1	1	3	164	0	0	1889	0
24	1	1	3	165	0	0	686	0
24	1	1	3	166	1	1	535	0
24	1	1	3	167	1	1	702	1
24	1	1	3	168	1	1	636	1
24	1	1	3	169	0	0	770	1
24	1	1	3	170	1	1	568	1
24	1	1	3	171	0	0	552	1
24	1	1	3	172	0	1	485	0
24	1	1	3	173	1	1	703	0
24	1	1	3	174	0	0	551	0
24	1	1	3	175	0	0	652	0
24	1	1	3	176	1	1	568	1
24	1	1	3	177	1	1	668	1
24	1	1	3	178	0	0	518	1
24	1	1	3	179	0	0	702	1
24	1	1	3	180	0	0	485	1
24	1	1	3	181	1	1	568	1
24	1	1	3	182	1	1	635	1
24	1	1	3	183	0	0	635	1
24	1	1	3	184	1	1	552	1
24	1	1	3	185	1	1	669	1
24	1	1	3	186	1	1	518	1
24	1	1	3	187	1	1	552	1
24	1	1	3	188	1	1	552	1
24	1	1	3	189	1	1	585	1
24	1	1	3	190	0	0	552	1
24	1	1	3	191	0	1	434	0
24	1	1	3	192	1	1	652	0
24	1	1	3	193	1	1	652	0
24	1	1	3	194	1	1	502	0
24	1	1	3	195	1	1	518	1
24	1	1	3	196	0	1	602	0
24	1	1	3	197	1	1	585	0
24	1	1	3	198	1	1	635	0
24	1	1	3	199	0	1	586	0
24	1	1	3	200	1	1	652	0
24	1	1	3	201	0	1	569	0
24	1	2	4	1	1	1	752	0
24	1	2	4	2	0	1	335	0
24	1	2	4	3	0	0	602	0
24	1	2	4	4	1	1	552	0
24	1	2	4	5	0	0	501	0
24	1	2	4	6	0	0	518	0
24	1	2	4	7	1	1	469	0
24	1	2	4	8	1	1	618	0
24	1	2	4	9	1	1	485	0
24	1	2	4	10	0	0	552	1
24	1	2	4	11	0	0	669	1
24	1	2	4	12	1	1	501	1
24	1	2	4	13	1	1	518	1
24	1	2	4	14	0	0	485	1
24	1	2	4	15	1	1	468	1
24	1	2	4	16	0	0	518	1
24	1	2	4	17	1	1	635	1
24	1	2	4	18	0	0	552	1
24	1	2	4	19	0	0	518	1
24	1	2	4	20	0	0	501	1
24	1	2	4	21	0	0	568	1
24	1	2	4	22	0	0	669	1
24	1	2	4	23	0	0	552	1
24	1	2	4	24	1	1	719	1
24	1	2	4	25	0	0	619	1
24	1	2	4	26	0	0	702	1
24	1	2	4	27	0	0	553	1
24	1	2	4	28	1	1	551	1
24	1	2	4	29	1	1	501	1
24	1	2	4	30	0	0	585	1
24	1	2	4	31	0	0	602	1
24	1	2	4	32	1	1	568	1
24	1	2	4	33	0	0	686	1
24	1	2	4	34	1	1	618	1
24	1	2	4	35	0	0	535	1
24	1	2	4	36	1	1	451	1
24	1	2	4	37	1	1	586	1
24	1	2	4	38	1	1	601	1
24	1	2	4	39	1	1	535	1
24	1	2	4	40	1	1	618	1
24	1	2	4	41	1	1	552	1
24	1	2	4	42	0	0	568	1
24	1	2	4	43	0	0	569	1
24	1	2	4	44	0	0	618	1
24	1	2	4	45	1	1	519	1
24	1	2	4	46	0	0	585	1
24	1	2	4	47	1	1	501	1
24	1	2	4	48	1	1	652	1
24	1	2	4	49	0	0	536	1
24	1	2	4	50	0	0	551	1
24	1	2	4	51	0	0	636	1
24	1	2	4	52	0	0	518	1
24	1	2	4	53	1	1	586	1
24	1	2	4	54	1	1	535	1
24	1	2	4	55	1	1	602	1
24	1	2	4	56	1	1	635	1
24	1	2	4	57	0	0	535	1
24	1	2	4	58	1	1	518	1
24	1	2	4	59	1	1	535	1
24	1	2	4	60	0	0	535	1
24	1	2	4	61	1	1	468	1
24	1	2	4	62	1	1	501	1
24	1	2	4	63	1	1	668	1
24	1	2	4	64	0	0	602	1
24	1	2	4	65	1	1	703	1
24	1	2	4	66	0	0	551	1
24	1	2	4	67	0	0	535	1
24	1	2	4	68	1	1	585	1
24	1	2	4	69	0	0	551	1
24	1	2	4	70	0	0	485	1
24	1	2	4	71	1	1	535	1
24	1	2	4	72	1	1	802	1
24	1	2	4	73	1	1	585	1
24	1	2	4	74	1	1	518	1
24	1	2	4	75	1	1	536	1
24	1	2	4	76	1	1	803	1
24	1	2	4	77	0	0	686	1
24	1	2	4	78	0	0	618	1
24	1	2	4	79	1	1	586	1
24	1	2	4	80	1	1	552	1
24	1	2	4	81	0	0	518	1
24	1	2	4	82	1	1	718	1
24	1	2	4	83	1	1	601	1
24	1	2	4	84	0	0	669	1
24	1	2	4	85	1	1	618	1
24	1	2	4	86	0	0	602	1
24	1	2	4	87	1	1	518	1
24	1	2	4	88	0	0	535	1
24	1	2	4	89	0	0	518	1
24	1	2	4	90	0	0	468	1
24	1	2	4	91	0	0	569	1
24	1	2	4	92	0	0	719	1
24	1	2	4	93	0	0	451	1
24	1	2	4	94	1	1	535	1
24	1	2	4	95	1	1	719	1
24	1	2	4	96	0	1	585	0
24	1	2	4	97	0	0	568	0
24	1	2	4	98	0	0	1136	0
24	1	2	4	99	1	1	552	0
24	1	2	4	100	0	0	652	1
24	1	2	4	101	1	1	485	1
24	1	2	4	102	0	0	585	1
24	1	2	4	103	1	1	536	1
24	1	2	4	104	1	1	535	1
24	1	2	4	105	0	0	552	1
24	1	2	4	106	0	0	502	1
24	1	2	4	107	1	1	485	1
24	1	2	4	108	0	0	535	1
24	1	2	4	109	0	0	468	1
24	1	2	4	110	1	1	585	1
24	1	2	4	111	1	1	502	1
24	1	2	4	112	1	1	601	1
24	1	2	4	113	0	0	585	1
24	1	2	4	114	1	1	585	1
24	1	2	4	115	1	1	569	1
24	1	2	4	116	1	1	585	1
24	1	2	4	117	1	1	502	1
24	1	2	4	118	0	0	852	1
24	1	2	4	119	1	1	535	1
24	1	2	4	120	0	0	702	1
24	1	2	4	121	0	0	535	1
24	1	2	4	122	1	1	535	1
24	1	2	4	123	0	0	752	1
24	1	2	4	124	1	1	602	1
24	1	2	4	125	1	1	518	1
24	1	2	4	126	1	1	535	1
24	1	2	4	127	0	0	535	1
24	1	2	4	128	0	0	1104	0
24	1	2	4	129	0	0	601	1
24	1	2	4	130	0	0	468	1
24	1	2	4	131	1	0	536	0
24	1	2	4	132	0	0	585	0
24	1	2	4	133	0	0	452	0
24	1	2	4	134	0	0	652	0
24	1	2	4	135	1	1	468	1
24	1	2	4	136	1	1	635	1
24	1	2	4	137	1	1	451	1
24	1	2	4	138	1	1	585	1
24	1	2	4	139	1	1	601	1
24	1	2	4	140	1	1	568	1
24	1	2	4	141	0	0	535	1
24	1	2	4	142	1	1	552	1
24	1	2	4	143	1	1	535	1
24	1	2	4	144	0	0	552	1
24	1	2	4	145	1	1	385	1
24	1	2	4	146	0	0	468	1
24	1	2	4	147	0	1	468	0
24	1	2	4	148	1	1	602	0
24	1	2	4	149	0	0	518	0
24	1	2	4	150	0	0	535	0
24	1	2	4	151	0	0	502	1
24	1	2	4	152	0	0	551	1
24	1	2	4	153	0	0	585	1
24	1	2	4	154	0	0	669	1
24	1	2	4	155	1	1	551	1
24	1	2	4	156	0	0	568	1
24	1	2	4	157	0	0	518	1
24	1	2	4	158	1	1	451	1
24	1	2	4	159	1	1	551	1
24	1	2	4	160	0	0	668	1
24	1	2	4	161	1	1	552	1
24	1	2	4	162	1	1	568	1
24	1	2	4	163	1	1	535	1
24	1	2	4	164	1	1	518	1
24	1	2	4	165	0	0	468	1
24	1	2	4	166	0	0	519	1
24	1	2	4	167	0	0	551	1
24	1	2	4	168	0	0	534	1
24	1	2	4	169	1	1	618	1
24	1	2	4	170	1	1	485	1
